Job Title,Size,Type of ownership,Sector,Revenue,Hourly,Employer provided,AvgSalary,Job Location,Age,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,seniority_by_title,Degree,NumSkills
Data Analyst,5001 - 10000,Company - Public,Business Services,$1 to $2 billion (USD),0,0,70.5,VA,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Engineer,501 - 1000,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,70.5,LA,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,na,na,2
Data Scientist,1001 - 5000,Government,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),0,0,76.5,WA,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,P,1
Data Engineer,5001 - 10000,Company - Private,Insurance,$10+ billion (USD),0,0,92,MA,170,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,3
Data Scientist,51 - 200,Company - Private,Biotech & Pharmaceuticals,$1 to $5 million (USD),0,0,140.5,UT,8,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,sr,na,6
Data Scientist,1001 - 5000,Company - Private,Information Technology,$1 to $2 billion (USD),0,0,82,VA,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,M,2
Other Scientist,10000+,Hospital,Health Care,$500 million to $1 billion (USD),0,0,84.5,NY,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,0
Other Scientist,201 - 500,Company - Public,Biotech & Pharmaceuticals,$100 to $500 million (USD),0,0,134.5,MA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,0
Data Scientist,201 - 500,Company - Private,Business Services,Unknown / Non-Applicable,0,0,164.5,CA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Analyst,201 - 500,Company - Public,Telecommunications,$50 to $100 million (USD),0,0,44,FL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M,0
Data Engineer,51 - 200,Company - Private,Information Technology,$5 to $10 million (USD),0,0,93.5,MD,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,M,1
Data Engineer,1 - 50,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,109,VA,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,na,na,3
Data Engineer,501 - 1000,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,149.5,TX,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M,2
Data Engineer,1001 - 5000,Company - Private,Business Services,Unknown / Non-Applicable,0,0,65.5,DC,14,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,na,M,4
Data Scientist,1001 - 5000,Company - Public,Insurance,Unknown / Non-Applicable,0,0,124.5,NC,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,M,3
Data Engineer,51 - 200,Company - Private,Business Services,Unknown / Non-Applicable,0,0,114,CA,23,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,na,M,4
Data Analyst,501 - 1000,Nonprofit Organization,Finance,Unknown / Non-Applicable,0,0,49,PA,84,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,na,na,4
Other Scientist,10000+,Hospital,Health Care,$500 million to $1 billion (USD),0,0,84.5,NY,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,0
Data Analyst,501 - 1000,Company - Private,Information Technology,$100 to $500 million (USD),0,0,71,VA,32,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,na,na,4
Data Analyst,5001 - 10000,Company - Private,Insurance,$10+ billion (USD),0,0,101,MA,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Scientist,1001 - 5000,Company - Private,Information Technology,$1 to $2 billion (USD),0,0,107,CA,52,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,na,M,6
Data Scientist,201 - 500,Company - Private,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,112.5,MA,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,2
Machine Learning Engineer,201 - 500,Company - Private,Information Technology,$10 to $25 million (USD),0,0,181,CA,14,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,na,na,5
Data Analyst,10000+,Company - Public,Information Technology,$5 to $10 billion (USD),0,0,61,IL,93,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,na,M,4
Data Engineer,51 - 200,Company - Private,Information Technology,$50 to $100 million (USD),0,0,205,CA,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,na,4
Other Scientist,5001 - 10000,Company - Private,Manufacturing,$10+ billion (USD),0,0,103.5,KY,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Scientist,5001 - 10000,Company - Private,Insurance,$10+ billion (USD),0,0,63,MA,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,M,1
Data Analyst,10000+,Company - Public,Information Technology,$10+ billion (USD),0,0,62.5,CT,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Data Engineer,501 - 1000,Company - Private,Health Care,Unknown / Non-Applicable,0,0,94.5,CA,8,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,na,M,6
Data Analyst,1001 - 5000,Company - Private,"Arts, Entertainment & Recreation",$100 to $500 million (USD),0,0,48.5,CA,35,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,na,M,5
Other Scientist,1001 - 5000,Company - Private,Biotech & Pharmaceuticals,$1 to $2 billion (USD),0,0,154.5,MA,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,2
Other Scientist,1001 - 5000,Hospital,Health Care,$50 to $100 million (USD),1,0,44.5,TX,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Machine Learning Engineer,501 - 1000,Company - Public,Finance,$500 million to $1 billion (USD),0,0,87,KS,48,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na,4
Other Scientist,501 - 1000,Company - Private,Manufacturing,$100 to $500 million (USD),0,0,52.5,IL,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Engineer,501 - 1000,Company - Private,Business Services,Unknown / Non-Applicable,0,0,64.5,NY,18,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,na,na,4
Other Scientist,201 - 500,Company - Public,Biotech & Pharmaceuticals,$25 to $50 million (USD),0,0,111.5,CA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,P,1
Data Engineer,10000+,Company - Public,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,154.5,MA,240,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,na,M,6
Machine Learning Engineer,501 - 1000,College / University,Education,Unknown / Non-Applicable,0,0,124,PA,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,0
Data Scientist,201 - 500,Company - Private,Business Services,$50 to $100 million (USD),0,0,128.5,IL,13,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,sr,na,6
Other Scientist,501 - 1000,Hospital,Health Care,$100 to $500 million (USD),1,0,65,CO,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Scientist,501 - 1000,Nonprofit Organization,Health Care,$500 million to $1 billion (USD),0,0,64,CA,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,na,na,2
Data Engineer,10000+,Company - Private,Retail,$10+ billion (USD),0,0,98,TN,63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,M,2
Data Scientist,51 - 200,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,142.5,CA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M,0
Data Scientist,10000+,Company - Public,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,137,NY,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,1
Data Engineer,501 - 1000,Nonprofit Organization,Insurance,$500 million to $1 billion (USD),0,0,99,CO,106,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,na,M,3
Other Scientist,501 - 1000,Company - Private,Manufacturing,Unknown / Non-Applicable,0,0,54,WI,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Scientist,1001 - 5000,Company - Private,Information Technology,$1 to $2 billion (USD),0,0,139.5,MA,37,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,sr,M,4
Data Engineer,201 - 500,Company - Private,Information Technology,$25 to $50 million (USD),0,0,109,MD,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M,1
Data Scientist,10000+,Company - Private,Insurance,$10+ billion (USD),0,0,254,IL,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,na,M,2
Other Scientist,201 - 500,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,73,CA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,P,0
Other Scientist,201 - 500,Company - Private,Biotech & Pharmaceuticals,$25 to $50 million (USD),0,0,81,MD,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,P,1
Other Scientist,1001 - 5000,Nonprofit Organization,Health Care,$100 to $500 million (USD),1,0,56.5,DE,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Other Scientist,5001 - 10000,Company - Private,Manufacturing,$10+ billion (USD),0,0,99.5,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Data Analyst,501 - 1000,Company - Private,Insurance,$500 million to $1 billion (USD),0,0,45.5,OH,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Engineer,51 - 200,Company - Private,Business Services,$25 to $50 million (USD),0,0,122.5,IN,25,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,sr,na,6
Data Scientist,5001 - 10000,Company - Public,Finance,$1 to $2 billion (USD),0,0,140,IL,53,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,sr,na,4
Data Scientist,5001 - 10000,Nonprofit Organization,Government,$1 to $2 billion (USD),0,0,77.5,VA,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,0
Other Scientist,1 - 50,Company - Private,"Construction, Repair & Maintenance",Unknown / Non-Applicable,1,1,55,MA,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Other Scientist,5001 - 10000,Company - Private,Manufacturing,$10+ billion (USD),0,0,117.5,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,M,1
Other Scientist,501 - 1000,Company - Private,Biotech & Pharmaceuticals,$50 to $100 million (USD),0,0,70.5,CA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M,0
Data Scientist,51 - 200,Company - Private,Information Technology,$25 to $50 million (USD),0,0,61.5,CA,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,na,na,3
Other Scientist,1001 - 5000,Company - Private,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,70,NY,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Other Scientist,1001 - 5000,Company - Private,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,80,GA,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,na,1
Data Engineer,1001 - 5000,Company - Private,Insurance,$100 to $500 million (USD),0,0,90,MA,33,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na,4
Other Scientist,unknown,Company - Private,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,1,120,MA,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,P,1
Other Scientist,501 - 1000,College / University,Education,Unknown / Non-Applicable,0,0,73.5,PA,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,P,1
Data Scientist,501 - 1000,Subsidiary or Business Segment,Business Services,Unknown / Non-Applicable,0,0,91,FL,37,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,na,na,5
Data Scientist,unknown,Company - Private,Information Technology,Unknown / Non-Applicable,0,1,155,DC,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,2
Data Scientist,5001 - 10000,Company - Private,Insurance,$10+ billion (USD),0,0,129.5,MA,170,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,na,na,8
Data Scientist,10000+,Company - Public,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,167.5,NY,172,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,M,2
Data Analyst,1001 - 5000,Company - Public,Finance,$1 to $2 billion (USD),0,0,60,WI,151,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,2
Data Scientist,51 - 200,Company - Private,Finance,$50 to $100 million (USD),0,0,180,CA,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,sr,M,3
Data Analyst,1001 - 5000,Company - Private,Travel & Tourism,$2 to $5 billion (USD),0,0,65,NY,19,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,na,na,3
Data Engineer,5001 - 10000,Company - Private,Information Technology,$1 to $2 billion (USD),0,0,112.5,NC,31,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,sr,na,5
Data Analyst,201 - 500,Company - Private,Retail,$100 to $500 million (USD),0,0,87.5,NY,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,sr,na,4
Data Engineer,10000+,Company - Private,Insurance,$10+ billion (USD),0,0,51.5,IN,109,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,na,M,4
Other Scientist,51 - 200,Company - Private,Business Services,$10 to $25 million (USD),0,0,51,CA,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Data Scientist,10000+,Company - Private,Finance,$10+ billion (USD),0,0,62.5,MA,165,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,na,M,4
Data Engineer,501 - 1000,Company - Public,Health Care,Unknown / Non-Applicable,0,0,100,AZ,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,sr,na,2
Data Engineer,51 - 200,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,85,VA,17,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,na,na,4
Data Scientist,201 - 500,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,122,FL,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,M,2
Data Analyst,501 - 1000,Company - Private,Information Technology,$100 to $500 million (USD),0,0,66.5,IL,26,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,na,M,5
Data Scientist,1001 - 5000,Company - Private,Finance,Unknown / Non-Applicable,0,0,70.5,MO,19,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,na,na,6
Data Engineer,51 - 200,Company - Private,Business Services,$10 to $25 million (USD),0,0,138.5,TX,11,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,sr,na,4
Data Scientist,1001 - 5000,Company - Private,Business Services,$100 to $500 million (USD),0,0,107.5,MA,78,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,na,na,6
Other Scientist,501 - 1000,Company - Public,Biotech & Pharmaceuticals,$50 to $100 million (USD),0,0,120.5,MA,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,na,M,1
Other Scientist,201 - 500,Company - Private,Biotech & Pharmaceuticals,$25 to $50 million (USD),0,0,81,MD,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Other Scientist,5001 - 10000,Company - Private,Manufacturing,$10+ billion (USD),0,0,103.5,KY,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Engineer,1001 - 5000,Company - Public,Transportation & Logistics,$2 to $5 billion (USD),0,0,107.5,IL,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,na,1
Data Engineer,1001 - 5000,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,162,CA,14,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,sr,na,5
Data Scientist,1001 - 5000,Company - Private,Information Technology,$1 to $2 billion (USD),0,0,68.5,CA,52,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,na,M,6
Data Scientist,10000+,Company - Public,Insurance,$5 to $10 billion (USD),0,0,110.5,OH,43,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,sr,na,4
Data Scientist,10000+,Company - Public,Manufacturing,$10+ billion (USD),0,0,81,IL,96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,na,na,1
Data Scientist,1001 - 5000,Company - Public,Real Estate,$2 to $5 billion (USD),0,0,130,IL,28,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,sr,M,8
Data Engineer,201 - 500,Subsidiary or Business Segment,Insurance,$100 to $500 million (USD),0,0,115.5,IA,NA,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,sr,na,4
Data Scientist,1001 - 5000,Government,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),0,0,80.5,WA,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,sr,M,2
Data Analyst,501 - 1000,Company - Private,Finance,$100 to $500 million (USD),0,0,43,IA,29,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,na,na,3
Data Analyst,201 - 500,Company - Public,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,140,MA,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,P,1
Other Scientist,unknown,Company - Private,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,1,120,MA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,0
Data Analyst,5001 - 10000,Company - Private,Insurance,$5 to $10 billion (USD),0,0,66.5,PA,38,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,sr,M,4
Data Engineer,51 - 200,Company - Private,Business Services,$1 to $5 million (USD),0,0,94.5,CA,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,na,2
Data Scientist,1001 - 5000,Government,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),0,0,119,WA,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,sr,M,2
Other Scientist,10000+,Nonprofit Organization,Health Care,$10+ billion (USD),1,0,51.5,NE,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Analyst,5001 - 10000,Company - Public,Finance,$2 to $5 billion (USD),1,0,27.5,TN,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,sr,na,2
Data Scientist,10000+,Company - Private,Insurance,$10+ billion (USD),0,0,194.5,IL,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,na,P,2
Other Scientist,1001 - 5000,Nonprofit Organization,Business Services,$500 million to $1 billion (USD),0,0,71.5,TX,74,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,sr,na,4
Data Scientist,501 - 1000,College / University,Education,Unknown / Non-Applicable,0,0,105.5,TX,NA,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,na,na,6
Other Scientist,5001 - 10000,Company - Private,Manufacturing,$10+ billion (USD),0,0,74,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,M,1
Data Analyst,10000+,Company - Public,Aerospace & Defense,$10+ billion (USD),0,0,62.5,AL,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,1
Other Scientist,1001 - 5000,Nonprofit Organization,Business Services,$500 million to $1 billion (USD),0,0,65.5,NC,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,0
Data Scientist,1001 - 5000,Company - Private,Business Services,Unknown / Non-Applicable,0,0,161.5,NJ,32,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,na,na,6
Data Analyst,1001 - 5000,Other Organization,Biotech & Pharmaceuticals,$100 to $500 million (USD),0,0,72.5,PA,18,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,sr,na,3
Data Engineer,51 - 200,Company - Public,Information Technology,$10 to $25 million (USD),0,0,139,CA,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,na,3
Data Engineer,201 - 500,Company - Private,Information Technology,$10 to $25 million (USD),0,0,136.5,CA,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,na,1
Data Scientist,1001 - 5000,Company - Private,Travel & Tourism,$2 to $5 billion (USD),0,0,74.5,NY,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,2
Other Scientist,5001 - 10000,Company - Private,Manufacturing,$10+ billion (USD),0,0,80.5,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,M,1
Data Scientist,5001 - 10000,Company - Public,Biotech & Pharmaceuticals,$1 to $2 billion (USD),0,0,75.5,NM,151,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,M,2
Data Scientist,51 - 200,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,143.5,MO,5,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,na,na,6
Data Scientist,51 - 200,Company - Private,Aerospace & Defense,$10 to $25 million (USD),0,0,101,VA,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,na,na,3
Data Engineer,5001 - 10000,Company - Private,Insurance,$10+ billion (USD),0,0,92,MA,170,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,3
Data Scientist,1001 - 5000,Government,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),0,0,76.5,WA,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,P,1
Data Scientist,51 - 200,Company - Private,Biotech & Pharmaceuticals,$1 to $5 million (USD),0,0,140.5,UT,8,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,sr,na,6
Data Scientist,10000+,Company - Public,Finance,$10+ billion (USD),0,0,116.5,NJ,209,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,na,na,2
Machine Learning Engineer,501 - 1000,Subsidiary or Business Segment,Information Technology,Unknown / Non-Applicable,0,0,232.5,CA,22,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,sr,P,3
Data Scientist,51 - 200,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,120.5,CA,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,P,2
Data Scientist,1001 - 5000,Company - Private,Information Technology,$1 to $2 billion (USD),0,0,82,VA,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,M,2
Other Scientist,10000+,Hospital,Health Care,$500 million to $1 billion (USD),0,0,84.5,NY,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,0
Data Scientist,10000+,Company - Public,Information Technology,Unknown / Non-Applicable,0,0,153,CA,14,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,na,P,7
Data Scientist,501 - 1000,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,127,CA,13,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,na,M,4
Data Scientist,51 - 200,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,85.5,CA,11,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,na,P,7
Data Scientist,1001 - 5000,Company - Public,Business Services,$1 to $2 billion (USD),0,0,76.5,NY,45,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,na,na,5
Data Scientist,1001 - 5000,Subsidiary or Business Segment,Media,$500 million to $1 billion (USD),0,0,128,NY,29,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,na,na,10
Data Engineer,1 - 50,Company - Private,Business Services,$5 to $10 million (USD),0,0,91.5,PA,22,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na,6
Other Scientist,201 - 500,Company - Public,Biotech & Pharmaceuticals,$100 to $500 million (USD),0,0,134.5,MA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P,0
Data Scientist,201 - 500,Company - Private,Business Services,Unknown / Non-Applicable,0,0,164.5,CA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0
Data Engineer,51 - 200,Company - Private,Information Technology,$5 to $10 million (USD),0,0,93.5,MD,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,M,1
Data Analyst,201 - 500,Company - Public,Telecommunications,$50 to $100 million (USD),0,0,44,FL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M,0
Data Engineer,501 - 1000,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,149.5,TX,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M,2
Data Engineer,1001 - 5000,Company - Private,Business Services,Unknown / Non-Applicable,0,0,65.5,DC,14,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,na,M,4
Data Engineer,1 - 50,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,109,VA,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,na,na,3
Data Engineer,1001 - 5000,Subsidiary or Business Segment,Information Technology,$50 to $100 million (USD),0,0,177,CA,33,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,na,P,7
Data Scientist,201 - 500,Company - Private,Aerospace & Defense,$100 to $500 million (USD),0,0,107,VA,11,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,na,P,8
Data Scientist,501 - 1000,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,154.5,CA,9,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,na,P,5
Data Scientist,1 - 50,Company - Private,Accounting & Legal,Less than $1 million (USD),0,0,113.5,CA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,na,3
Data Scientist,1001 - 5000,Company - Public,Insurance,Unknown / Non-Applicable,0,0,124.5,NC,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,M,3
Data Scientist,1 - 50,Company - Private,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,143.5,CA,NA,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,na,P,3
Data Scientist,1 - 50,Company - Private,Information Technology,Less than $1 million (USD),0,0,113.5,CA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,M,2
Data Scientist,10000+,Company - Public,Aerospace & Defense,$10+ billion (USD),0,0,101.5,VA,52,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,na,M,4
Data Analyst,10000+,Subsidiary or Business Segment,Manufacturing,$2 to $5 billion (USD),0,0,73,NY,86,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,na,na,5
Data Scientist,10000+,Company - Public,Business Services,$2 to $5 billion (USD),0,0,80.5,NY,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,na,M,3
Data Scientist,unknown,Company - Private,Business Services,Unknown / Non-Applicable,0,0,110.5,NY,NA,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,na,M,3
Data Engineer,51 - 200,Company - Private,Business Services,Unknown / Non-Applicable,0,0,114,CA,23,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,na,M,4
Data Scientist,51 - 200,Company - Private,Consumer Services,$5 to $10 million (USD),0,0,139.5,CA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,na,2
